Mu1_PT Mu2_PT Mu1_P Mu2_P tot_PT VTXCHI2 ISO MASS
4.676793295158676 0.8782304158938424 5.812004796683087 4.454886938432665 3.8996868091499266 1.7711948461747475 -0.297024667263031 5.396668512978093
2.6757735117039014 5.7338874728728015 5.543220586803052 38.734535688397536 8.316580924337517 9.64041518904459 0.23973016440868375 5.334858951253758
3.8961362056078688 1.9797405824252305 57.02597346785906 22.97669545180928 2.5423530714042157 1.260631244804877 0.006921721622347832 5.341952625405663
2.483342004811457 2.386533144653677 3.7686132362998523 8.300858036356946 0.6186301102122754 2.7907722498811007 -0.2306896895170212 5.3873459742951875
2.0474806300935677 4.125374077870757 7.01383414433714 8.380907092610427 3.478015621128892 4.854159231296465 0.1827952265739441 5.370828393321261
4.722766336795436 5.214338849368572 10.209106460379362 6.016010288200668 9.463915121472539 2.9861802191739875 0.3072589635848999 5.33823443604196
2.0050816471277058 2.55477552538093 8.175665706839421 3.474456718090838 1.1605074586554702 5.624766496922503 0.1398022323846817 5.360780097519465
3.7915991061937677 1.8296361459028876 25.84675870054364 6.986684238437722 2.3360249779287843 3.591998522539366 -0.14607709646224976 5.358012109220878
3.1428061557477234 2.0240006997151525 386.2084435188342 56.571080253167985 3.8877360877760583 5.13287637144013 -2.0 5.327430995891076
4.471823812784228 2.4817132710506282 115.78620270088891 90.74475301617626 4.542093347111352 2.3852165690533735 0.24193112552165985 5.3947288974415635
3.059591162165876 2.4038367059367323 54.027657108601254 43.02322589771049 1.1626805306716337 16.3125017224803 -0.09356546401977539 5.342638953689878
2.346818233134903 7.476149234287928 28.56252812313076 57.49268327473182 8.450525775332105 3.9768523937210793 -0.33789756894111633 5.379209902679909
4.887283218211265 1.778264030246922 21.602285549999866 3.399434892390364 4.833901974709147 5.003613902682593 -0.14969046413898468 5.359037914278006
4.55418769823815 4.491636087557613 29.67285782801186 40.46577385282168 7.423318331857503 7.223780073113692 0.16562393307685852 5.382614488496304
1.6842860151975925 1.7605724450944853 3.9109064287222393 37.11718310433814 2.422413877003792 5.634218505254828 -0.20647557079792023 5.36615860273113
1.9381466080189345 2.0072964102556305 6.936763957861569 2.02085784250252 3.1825366622930362 3.241091256300055 -0.5047111511230469 5.373162337068397
2.154560936225048 1.94233585109398 16.307789039160095 3.0599336230422773 1.7168449858954473 5.523912398072778 -0.24316927790641785 5.376936146180158
3.0381351339638205 2.4737733060285665 17.828878968820842 13.913513867562818 1.1854047241344825 4.125495623922656 0.0023772518616169687 5.388438550882065
3.7299757834641394 2.620491688715279 15.668048946750579 5.084174920667612 4.3463733900951445 1.957905402807536 -0.1670822501182556 5.35413557599698
8.096766687460274 3.950920366843642 52.44695849103781 60.69800070470991 11.93674906434952 5.526593348540599 0.23292683064937592 5.328733910675693
3.349409581612202 2.4559481791365534 22.724843458880482 15.851336824634561 2.177341892480833 3.241091256300055 -0.5047111511230469 5.387807939565028
2.4521514315815014 2.9131195146838125 2.484216873740773 3.123924614339566 0.7035469370684482 2.7911931041919806 -0.1599004417657852 5.354712194496017
2.3378761710456204 3.789592151150654 29.810956387282694 49.01655908144133 2.9372821718780147 7.322820211933851 -0.3591395318508148 5.382149064584907
0.8746422347321945 3.1382684597226636 177.3761717889123 59.7447926587508 3.333774523422044 3.801852723763688 -0.17388069629669187 5.392243396084597
3.4611909980342004 2.209014631096674 14.68956225511757 12.987508429054412 1.962168459734329 2.076792213089849 0.0550524927675724 5.403750975888949
5.408100528051464 1.2164105758177948 7.230306792734151 6.165525856263793 5.76250036593917 2.044733300318648 0.09062876552343369 5.358191395207376
2.5559858235949444 1.9150227579191814 21.213045928322757 4.657056914899363 0.6418494597759825 3.2992719590397583 0.020543238148093224 5.3529379747795245
4.9843866823223495 1.717120791047657 17.49221460939568 1.8315942354208505 6.474411247794565 3.809747603901344 -0.0869702398777008 5.358030348130379
5.6454610738283035 2.2567359848303417 10.723671935760635 3.796969532919774 5.841778674924787 18.901370422832446 0.06687988340854645 5.3525744451779165
6.8157739227805845 2.60875541465718 419.05371031807096 365.10930098034714 8.569640282059504 7.263740577904336 0.16562393307685852 5.306041040882857
4.79554382028231 2.8617532892879876 247.8720043365056 48.50350312040238 7.023506034207849 10.81008961710298 -2.0 5.32167283722862
2.555877871161813 2.0002576404969235 42.32772486124179 6.307274388506052 3.16444887141111 7.223780073113692 0.16562393307685852 5.394882438782838
2.8014560026393993 3.5348282003057214 6.319531654136934 4.967623198425231 3.8319906080502575 10.900830071206142 -0.2677598297595978 5.380297754703515
2.346936097515919 2.2513535526758086 2.614790025657259 10.667916723374823 3.6995854207590417 4.48511467447127 -0.09104090929031373 5.357841708334409
1.7359316860305152 3.1559908614698426 8.468703089429074 44.56916853599754 1.446376694145189 1.6092199324697287 -0.06979894638061523 5.37113532110891
2.9156016848416555 0.7545586244476492 5.093421762682421 13.561653055841587 2.3239657706530337 7.5943209902265725 -0.12975408136844635 5.364139520706863
3.620507868800421 0.8455545722545279 55.899298465530464 1.8848360093243555 2.804852593573997 9.244497109497857 -0.1265536993741989 5.394314996397669
0.698836920070137 2.150568160006269 0.858813299573085 41.8201488114362 2.6758760924850447 5.365484542350943 0.4267700910568237 5.35272522834245
3.3192051319698033 1.4774696514033547 3.4614364679445053 3.64076044190441 1.8418753916562924 3.145051321189212 0.23973016440868375 5.340525803145124
2.33653646745897 11.846702621045301 5.56772369593698 49.453888592809754 13.515849529406536 3.809747603901344 -0.0869702398777008 5.351678109184556
1.8444489582528172 1.1269122992166938 1.9526009980287389 9.643418493628545 1.3637485489540098 14.5690089375981 -0.12223512679338457 5.317561283363187
1.7370348900838584 3.6300735406266593 2.8920077860710656 25.47194943709546 4.240676094320216 2.404497722169805 -2.0 5.391810715017493
2.098824497491586 2.7467787813085613 7.296882087352366 27.88272425961687 1.5779798648994305 14.413738799995585 0.2998669743537903 5.349699119189943
0.822321079124058 2.85382324519624 29.76159725517273 10.178662196355347 2.115664262603092 2.469177689336767 -0.3886330723762512 5.378284746873028
1.8045300855420563 5.067995208945337 9.438109105739562 67.59715984187012 5.216274559034107 0.8138576404772758 -0.1670822501182556 5.375837398601797
2.681761429371299 2.4974242378833638 2.7149559208762217 5.645528352293431 3.358214141498572 3.6070961385301383 -0.07854032516479491 5.3451925298738585
3.1612310916672843 2.873313485838175 58.07201239683287 32.82614617064387 3.115534861787329 5.768025078976129 -0.3886330723762512 5.371780380452791
8.996684334236104 3.3543096877471013 939.4363241031432 479.4724903644726 11.241996957653619 6.0514452057169645 -0.02495181560516357 5.405081507954741
0.3918952529067487 7.858467926026398 0.48363076277703565 60.047428582348445 7.662054327518271 7.322820211933851 -0.3591395318508148 5.378987520758046
3.2396725647707907 2.5319051985545715 3.8120425451154145 3.4763708895492815 2.2802860299150525 6.0514452057169645 -0.02495181560516357 5.355710090851127
1.9113724100395855 4.090388702522673 7.820161586692672 6.691852444263237 3.984995514284714 0.10235579662892548 0.12016455829143524 5.374971614249188
2.166595030463744 1.5316535127080182 85.14106968273322 8.829447969842525 1.3646602189215808 2.404497722169805 -2.0 5.34630646769261
4.41763514079604 1.6611338719670534 12.298595746499014 4.838635160666479 2.8079822297526866 5.038377620045352 -0.15059983730316162 5.398046464056188
3.4260136930561726 2.015232045500478 4.041551836768854 2.0606472019224515 1.4533782335283625 4.290776002970206 -0.6080835461616516 5.343025013927375
1.5616835505541344 2.965920389982046 6.580913603441029 48.29271505152408 1.4368310026113322 5.768025078976129 -0.3886330723762512 5.347783210407443
2.929392706856365 6.715805351507096 48.38412161494032 188.06642017092707 8.358118456944977 2.4173918002550794 -2.0 5.372665383606039
0.8571274574499768 4.062149045415362 1.1141380063254007 26.67195539603078 3.300523437233382 1.2046633057226819 0.30465134978294367 5.342079382477741
2.255935293770089 2.4989582656431604 180.62555830610162 30.355489137949984 4.57845848179537 0.8892197547852262 0.09832396358251572 5.3419684264442395
2.1045775888353133 4.0095429228136314 68.44559373595449 157.44669165739333 3.04999111261312 3.182437039924736 -0.2864612638950348 5.33233523072044
4.373220934080357 2.1221300786445276 65.01889914360258 118.1605315995591 5.645676145054546 3.8401389867554534 0.09653075784444809 5.391855844827553
5.79166210476198 1.2323997472513835 82.92389251357866 3.233708233329578 6.955744939034076 1.6442118742624823 0.06851257383823395 5.35486785503522
2.14957044643004 14.965381594914923 3.0054550434176215 23.93659020516178 16.281283423998424 0.7971263338030888 -0.4705339968204498 5.386599813667443
